id,text,label
656,还是川端康成优胜过林芙美子啊！原节子也优于高峰秀子~,positive
657,故事很好，音乐很棒，男猪脚超帅，女的也有型  2011  02--,positive
658,一开始就知道结局，有点老套，但是很震撼，很无奈。由此可见家庭暴力对幼儿的身心危害有多大。,positive
659,战争的残酷，没有经历永远无法想象。。我希望永远不要体会到。,positive
660,十年前的险角，你是否和我一样，爱上那个诡计安,positive
661,温馨的底层市民生活感人至深，让我想起了小时候胡同里的生活,positive
662,"16年,你会么...这就是亲情,很让人感动...",positive
663,人类的第一次啊。不知在现实中能否实现?在何时发生？,positive
664,人生如此无奈，伯格曼如此人道！（看的电视版，中文字幕超赞）,positive
665,两个多小时讨论哲学问题。女主依旧是我女神榜第一,positive
666,精神层面的事情难免让人觉得有些无趣，但看到你我觉得很荣幸~,positive
667, 一美死的也太轻巧了吧!!!! 为什么就不能两个好基友幸福快乐的生活在一起!!!,positive
668,女主角很美，衣服很美，镜头很美，也不只是情色片,positive
669,爱国心作祟，不过说实话作为一部主旋律电影还是很不错的,positive
670,还蛮搞笑的，比较轻松，不像中国的同志片，总是凄凄惨惨的，偶尔来点小甜点，口味不错,positive
671,2005-12  韩国人追求着统一，侧面描写朝鲜人也是有着搞笑的一面,positive
672,狂恋，当一个导演爱上一个演员的时候，镜头里都是凝视的目光（彩色的纸巾和魔术）,positive
673,体育题材的励志片，燃点和泪点的确会比较多，在这么特殊的环境下，更是会让人感动。好看，但不值5分。,positive
674,适合涉世未深的看，模仿三部曲痕迹重，但时过境迁了，世界大环境已经改变了，不显得假吗？,positive
675,有些主张大于故事的嫌疑。最喜欢的是小人物时期的悲喜。,positive
676,一直都觉得，母亲的生活态度和性格可以深深地影响孩子们。我的麻麻也像剧中的母亲一般坚强乐观。,positive
677,今天，不，昨天中午13:45在电影院看的。的确震撼啊~第一个美人鱼出来的时候把我迷倒了……,positive
678,学习是一种习惯，不管在哪，不断学习，终有出头之日,positive
679,从监狱爱情来看世事沧桑，最终还是悲剧……,positive
680,相信天堂的存在很幸福，会无惧死亡，还会见到以你幻想的样子出现的上帝。,positive
681,1604，评分7.1分。第六届北京国际电影节第十五天卢米埃影城。非常喜欢这个故事，想要再看一遍原版。,positive
682,梦工厂十年前的作品，内容和技巧具有相当的高度，真挚的热情感人至深，各个方面在那个时代堪称完美。,positive
683,喜欢钟丽缇。我爱冯德伦！！！！！无论现在什么样子。毕竟当时看完亢奋好久，看了不下5边遍,positive
684,黑白在此时反而可以集中表现演员的张力。这个片子其实有社会主义倾向，不知道当时怎么过审查的。,positive
685,学校组织看的电影，那时真是完全掉进去了~~~,positive
686,蒙巴萨~~我他妈明天就要死了~我要珍惜今天！,positive
687,剧情老套但是拍的很精彩，几组长镜头运用的还是很震撼的，凯文贝肯又演了个帅大叔,positive
688,爱要大声说出来，国外的中国片，不过味道很足。,positive
689,一个有故事的理发师！正宗英式黑色幽默犯罪喜剧片！笑点和结局都是情理之中，意料之外。,positive
690,少女时代最喜欢的一部电影，怀念至今，尤其这部片子的刘德华，帅到爆炸,positive
691,开始还觉得有些《秋天奏鸣曲》，看了半天原来是《唐人街》。。。三位主角都很对胃口啊~~,positive
692,。。好吧，这两位我是先看的《骗中骗》。。。有情有义的两位劫匪。。做不了正义的人时代。。奈何。,positive
693,很不错啊，温情，韩国的电影制作也是精良的。振泰这个角色演的好，尹汝贞演的也好，李秉宪也不错。,positive
694,你成全了她，她却未必会落个好结果。这世界上任何结果都是不确定的，只有当下的勇敢和爱意是确定的。,positive
695,紧接着第一部看的，虽然不如第一部那么好，但看看也无妨。,positive
696,看过最好的时空旅行片之一，还有小小的爱情让人感动~,positive
697,片源极渣，喜爱很深。既有在世时，便有不在时，片名本身就饱含回望过去的追忆性质。,positive
698,有所感触的电影、真实的演技。梦想、欢笑与哭泣。还有就是珍惜你的好听觉,positive
699,每个人都有过梦想，电影是美好的、现实是残酷的。,positive
700,黑暗风格的完美造势 掩盖了当初特效的不足 话说每一个隐藏的男英雄背后都有一个半萌半傻的女朋友么,positive
701,六套看了后面半段，家庭成长剧，分数有点高。有儿子的建议找来看看,positive
702,如此安静。两个人面对刷牙，傻笑，居然真有导演能把这样的镜头拍进电影,positive
703,我居然没评分！小时候超喜欢这真人版！！！,positive
704,精巧的结构 完美的细节 恰到好处的色彩与音乐  大师就是大师,positive
705,哎，逃狱九人，荒唐人世/弑父与轼子的两位彼此成为了被需要着的人,positive
706,作为没看过漫画的人毫无责任的说  还不错~,positive
707,超过一半的纪录片式拍摄手法，把这个故事活生生地演绎出来，给人硬生生的一记耳光，疼的火辣。,positive
708,西方的东方主义色彩，摄影很美。如果你不往深处想，只当这是一段传奇，一个梦，会非常享受。,positive
709,阿莫多瓦现在低调了，但感情仍旧那么浓烈。。。,positive
710,埃贡妥妥的渣男，话说演埃贡的演员也太帅了，帅的让我流口水,positive
711,少女心泛滥，嗯，只要男主帅，剧情就是屎我也乐意看，更别说这部还拍的很细腻,positive
712,喜欢新酱的心未变，是暖心的，尽管有坏势力最终也会被正派所打败，一家人齐心协力,positive
713,各种扯各种尴尬，但是很好玩。仔细想想，女主对男主的执着很没有道理，看在很搞笑的份上给个五星。,positive
714,如果他们没有去看星星，那结局会不会不一样呢,positive
715,真心话大冒险，都是在借助魔术表现另一个面孔,positive
716,车站离别看得我好难受 成长也就是认清楚自己也认清楚现实并终于接受了自己接受了现实,positive
717,在生日这天靠在老公怀里看一部期待已久的电影的首映。简直。,positive
718,法国女人太美了，颧骨下的深深的印痕，有千姿百态的美，纯洁的天使、明亮的精灵、风流的天鹅、优雅的诗歌。,positive
719,男女愛慾的角力，屈服在欲望下的才是坦然面對自身的人。,positive
720,剧情是老套的，但是笑料十足，忐忑一曲真的很威武，相比去年的家有喜事，这部更有看头,positive
721,好友爱的同志电影，里面全是帅哥，让我又犯花痴的见一个爱一个！,positive
722,看德州北海时就很喜欢这个主角的味道，那个落寞的小眼神~~,positive
723,怎么元彬一会叫“哥哥”一会叫“弟弟”……是翻译的问题么？？？有点晕,positive
724,战争电影的放大作用实在太强了，看完震撼深深烙印在了心里，我要去看《现代启示录》再自虐一下,positive
725,美术馆观影月 剧情紧凑 导演和女主好评      共产主义被高端黑233,positive
726,挺深刻的一部纪录片，向老兵致敬，向人民子弟兵致敬,positive
727,哈哈哈迹部大爷！这真的不是打网球了 这是打神魔传啊！,positive
728,提琴配乐，凛冽画风，多时点叙事，人物过多，形象略显单薄，想象力还有提升空间，不能在短时间内抓人眼球。,positive
729,我看的第一部歌舞片，那种感觉是很难描述的，只有。。。震撼。原来电影也可以这样。,positive
730,如果没有那段和嫂嫂的奇怪恋情，也许本片纯纯的会使很多孩子喜欢上数学，喜欢上发现自然界规律的美,positive
731,因为此片，李秀明成为了我爸最喜欢的女星之一,positive
732,青春，永远写不完的诗篇。。五味杂陈。。。今年最佳韩影之一，强推。。。,positive
733,两个病友的奇遇，两个老戏骨的火花。不现实，但是很美很温情。,positive
734,一个摩根·弗里曼就足以称起全场。外加萝莉，和一条狗。,positive
735,青春就是跌跌撞撞，摸爬滚打还得擦干鼻子微笑前行。,positive
736,精神病学已经演变为一种宗教信仰，我们决定什么是对与错，我们区别谁疯没疯。,positive
737,说是贝尔的经典也不为过呀～当年刚上大学不就，和同学们一起看的，大呼过瘾,positive
738,朴实无华的情感只需娓娓道来，一样能产生共鸣。,positive
739,虽然片子极傻 可是萝莉和竞技体育的组合太有杀伤力了就哭不行了啊啊,positive
740,刚开始一般般，后面还是挺好看的，最后尔康的表情很可爱哈哈哈。,positive
741,爱人之间来不得半点儿虚伪，一旦开始，就覆水难收。,positive
742,一个普通的国民真的太无力，渺小了。在遭遇不公时，媒体网络比政府，法院管用，真是一种悲哀。,positive
743,主演眼熟的厉害，看完也没想起来。短发妹子太像闫妮了，秒出戏囧。,positive
744,这个小女孩太可爱了吧！错觉了！不过真得长得好像猫咪哦！,positive
745,好本子，好表演，可惜梅里尔斯特离谱阿姨伸出来给粉丝跪舔的脚比以前更臭了,positive
746,确实是部不可多得的传记电影，叙事手法很喜欢。,positive
747,看了某几条评论觉得豆瓣还是需要点漏功能啊！,positive
748,这部青春初恋的故事太让人感动了。当年青涩的陈柏霖，真诚自然的表演简直太迷人了。现在的他我看不下去了,positive
749,没有什么歧视黄种人，所有的世态炎凉，只是用来渲染爱情~结局处理的很真实，符合历史~,positive
750,后悔小时候没有完整看过，现在也没那个心了,positive
751,误打误撞看到的好看动画片，大家不要被翻译过来的烂片名迷惑了啊！,positive
752,世界看得精细，感情用的细腻。不适宜合家观赏、和谐气象春节。,positive
753,真实的人生已经如此艰难，还要看这么悲凉的电影……不说了睡会吧，凌晨我还要开工呢……,positive
754,不管什么片，情节很重要。推荐。因为情节好。,positive
755,吃吃喝喝，男欢女爱，黑白映像，对话密集，镜头切入，人生如此。,positive
756,动物为主嵌入上年懵懂爱情萌芽的温情喜剧片,positive
757,有些小细节很真实，虽然情节狗血了。林申演的李黑子不错。,positive
758,长大了看希望有个更委婉的结局 一定是我太苛刻了,positive
759,缪老师说 黑色幽默的背后探讨了权利...于是我又看了一遍,positive
760,比起坠入 稍显逊色 单丝想象力也很华丽丽 尤其指涉精神分析领域 对这样的片子天生缺乏免疫力,positive
761,看完心里很伤感，小孩子那些敏感的微小的感情，有时候也很复杂,positive
762,感情真挚，故事笑中带泪，年轻有梦就去闯！另外，李易峰好帅，演技好棒！,positive
763,生活不简单，谁不知道。生活很残忍，确实如此，生活会有希望，裂缝中的阳光。,positive
764,想想真是百思不得其解..拍出<天地雄心>那货的陈嘉上怎么可以拍出<逃学威龙>呢??????,positive
765,无论何时无论何地，从未停止过的情与欲的缠绵,positive
766,成长的道路没有捷径。该片表意明确，前中后对比明显。可以,positive
767,先评个分 有期待 我果然还是会被李易峰这种型的秒杀,positive
768,"几个配角的声优非常赞, 你们猜我最喜欢哪个?",positive
769,张达明.....唐季珊.......蔡楚生........也难怪阮玲玉要自杀.........,positive
770,如果你没有看过这部电影，就等于没有看过天使的样子。,positive
771,每天都在刷新不合格的下限。500多个小孩，各种肤色,positive
772,里面的“唱诗班”真的唱的好棒，有一种对上帝信仰的鼓舞作用。,positive
773,毛毛裤好可爱！估计最近看李狗嗨看多了，看到儿子被夺权的时候，好想让他去找李狗嗨啊！哈哈哈,positive
774,凶手你都高端了这么久了怎么就差那么一口气憋不住呢,positive
775,在那个年代很不错了，虽然表演的痕迹还很重。,positive
776,以爱的名义，打破国度的法律和人性的弱点。这部剧搞个插叙让人觉得无法接受,positive
777,一边看一边想起《应许的祈祷》。这一波好莱坞名流们死前是想留下多少密码。,positive
778,本身就是块被盖住的玉石 能够自己掀开它 就展示出了自己应有的价值,positive
779,谢耳朵不但是臀控居然还和人做爱了！！！！！,positive
780,长谷川大叔太可爱了，他死前我都在飞机上笑出声了。,positive
781,理工男的火星生存指南，文科生的星球孤独手册。,positive
782,又是种族相关的，有搞笑有感人，只是最后的中国人那段不大爽,positive
783,7、8左右偶然在深夜档看过英文版的，世界观差点毁掉,positive
784,觉得都挺好的，最后设定将军死了似乎没必要。。。,positive
785,很早以前看过打全五星的电影，路过打个分吧。,positive
786,挽留，那是挽留不住的吧，的吧。看卓文君和司马相如，看梅妃和李隆基,positive
787,怎么办？？又一部我觉得好看的电影得分这么低,positive
788,　　　雪橇、驯鹿、圣诞礼物才是圣诞节的传统呢，要想颠覆也请遵循这个原则哟,positive
789,两个人都让自己的人生回归了正轨，也算是皆大欢喜吧,positive
790,看到了一些今生都不会再看到的，又看到了每一天都能看到的。,positive
791,出乎意料的好，起码比得上国内所谓的大制作大片，演员演技也不错，女猪脚耐看，期待下部,positive
792,住在国际公寓太有意思了。多么想也做交换生~,positive
793,最喜欢的动画片就是大耳朵图图，喜欢他们一家人，挺好看的,positive
794,是困于殖民地，还是困于自我的意识之中？ 7.5分★★★☆,positive
795,老师啊，原来你给我看的是3不是1。不过毫无续集感诶。,positive
796,要不是吃醋的守林人，这根本就是和谐社会的典范了,positive
797,平靜但並不乏味的，如同真實的並不讓人厭煩的生活。,positive
798,如果不是那个破坏别人婚礼现场的糟糕的结尾，这其实是一部还不错的片子。,positive
799,还是动画片经典 ~仲间由纪惠讲话太硬了！还是萤火我喜欢！咳咳,positive
800,参考历史坐标，作为一部反战电影，编剧很棒,positive
801,人与狼的友情，以小男孩荒野求生为故事主线,positive
802,嘻嘻，可是豆子那么小，要演出气场来，还真是费力吧……,positive
803,。。。很有娱乐精神。。。不过貌似结局是：他们只是为了骗那个有钱人把土地捐给教堂吧。,positive
804,其实蛮有意思的~但是不晓得找的到片尾曲不~蛮搞笑的~花妈的嘴里经常哼哼的歌也蛮罗的~,positive
805,去年某天夜里趴在被子里看完  那首歌我听了好多遍  试图去喜欢那个真实世界里的姑娘,positive
806,自行车就是这么有魅力 不到终点我是不会放弃的,positive
807,虽然美式痕迹非常重，但是最近最舒服的国片就他了,positive
808,被各种影评一忽悠果然觉得毁三观崩下限，无节操的恶趣味，恐怖片版的东成西就的样子,positive
809,三位重量级的演员，一位重量级的导演，一部重量级的经典影片。此情只待追忆,positive
810,我还以为男主是夏雨哈哈哈好像  故事情节还不错,positive
811,剧本太赞了，警句不断，简练文雅。一切都那么精致考究，茶杯里的风波。,positive
812,很喜欢里面彭于晏和王珞丹这对情侣，很帅很漂亮很配，最感人的是他们的爱情,positive
813,值得深思，突然让人想去探索非洲那片神秘大地,positive
814,这集到最后看的好伤感，那个别针也好伤感，呜呜，伤感的波罗和我。。,positive
815,我说了所有的谎，你也都相信了，现在天亮了。,positive
816,我非常想知道，韩国人的身份证是没有照片的么？结婚也可以不用出示任何带照片的证件么？,positive
817,意识形态过重，但是战争下人民真的是苦。是主的惩罚吗？,positive
818,女主我大爱！！！！！《锦绣佳人》的可爱善良小茉莉！,positive
819,马里奥当年的青涩模样~艺术来源于生活，一切都好有泰国特色~,positive
820,老爸从我小的时候就说的电影，多年后有幸看了。,positive
821,竟然被最后库珀父爱满溢的眼神看的哭了，好吧还是挺好看的，虽然爱玛又开始神经质，虽然瑞秋基本打酱油,positive
822,在还记得之时分离，在忘记之前重新爱上，一样是幸福,positive
823,这里，动画不过是一种表现形式。反思与批判是它的理想。,positive
824,日本人特擅长这种温情丝带楼了，文化节的比赛超级强大，节奏好，两个多小时也不觉得拖沓,positive
825,情节衔接有诸多生硬之处，但挡不住讥刺世人世相太准，看了痛快解恨,positive
826,这部我觉得是冯小宁拍得最好的一部了！也是宁静与她前夫的定情作了吧,positive
827,未来是不是那么美  足够让我们如此奋不顾身,positive
828,玩着玩着就把互相给玩死了。。。还是应验了中国那句老话:穷寇莫追，🐰急了还咬人呢,positive
829,小时候在四平电影院跟姑姑一起看的~我很害怕这类电影~很怕死。。。,positive
830,暴徒般的疯狂与隐士般得恬静相融合，如此反常规的生活状态，只可意会不可言传,positive
831,坎坷奇遇的人生注定了坎坷奇遇的人生 继续走下去~理查德,positive
832,ʕ•̫͡•ʕ*̫͡*ʕ•͓͡•ʔ-̫͡-ʕ•̫͡•ʔ*̫͡*ʔ-̫͡-ʔ，打卡。,positive
833,其实越看觉得人性越可怕.....黑暗的地窖....3年多....,positive
834,前半个小时没看，女主角的彪悍完全震撼到我了，突然觉得女人自我保护的能力太重要了,positive
835,剧本不错，，具备了一个侦探故事的众多优良元素，只是主人公魅力不够。。。,positive
836,剧本太好了，关键是每个演员都在给电影加分。再厉害的剧本没有好演员也是不行的……,positive
837,偶然看过，印象超深刻。那么无厘头的死路一条……,positive
838,"早期的成龙电影真的很好看,有搞笑有打斗,还有美女,看的挺开心~",positive
839,巧克力很诱人，其实是真的，看转盘，看一个人看到的画面，投射心理学，可以分析一个人心理的,positive
840,我曾经幼稚的以为自己能够掌握自己的命运，现在我才知道，生活是一个等待着鲜花的花瓶。,positive
841,超萌的片。伍迪艾伦伍迪艾伦伍迪艾伦伍迪艾伦伍迪艾伦伍迪艾伦啊啊啊啊,positive
842,想到了大理~~有种想旅游的冲动~旅行中收获的爱情~,positive
843,迈克尔贝就是火爆！很过瘾，和第一部各有千秋，不过开场飙车那场戏绝对是影史经典,positive
844,不造为毛，看这个，脑袋里响起了苏有朋的背包,positive
845,女主角很眼熟，差点成为明星。还是朋友可靠，天下没有免费的午餐！,positive
846,所有有关慈禧的影视作品都会提到咸丰留给慈安一道可以控制慈禧的密旨。但是，咸丰自己干嘛不办了这妖女。,positive
847,开头的一段卖肉，英明荷尔蒙爆发。难免有，这才人男人的感慨,positive
848,再看一遍还是给四颗星推荐，只能说青春的魅力总能让人情不自禁,positive
849,陪小朋友一起看童话，自行车飞起来的时候我也跟他一样发出惊叹的声音，感觉自己还是年轻的。。。好吧,positive
850,很舒服的一部电影，赚取了我的眼泪，那个孩子的声音真好听,positive
851,颠倒的人生体验充满奇幻色彩。老妇牵着呀呀学步的孩童令人动容。,positive
852,刮胡刀会有的 冰箱会有的 面包会有的 汽车会有的 房子会有的 我会和你们一样,positive
853,大约二十年前在学校看过露天电影。二十年后再看，还是感觉很温情，很清新。不象现在的失忆片那么晦涩。,positive
854,人的原始存在状态是匮乏。并不是你占据了我的心，而是你填补了我的心。,positive
855,我特别喜欢美国五六十年代的老片，情节直接制作精良，还有梦露这样的绝世明星。。。,positive
856,今年完成度还不错的国产片，内核和《你的名字》很像。结尾稍微有点着急。,positive
857,媒介寓言。这部讽刺力度大很多，笑料也更加巧妙。,positive
858,其实我不喜欢拉塞尔克劳的小窄肩 但是最后的麦田美轮美奂 英雄主义,positive
859,老高看完此片，付之一笑，“我长得像秦昊？屁！我明明长得像妻夫木聪！”,positive
860,逆袭，品酒故事新奇，令人同情的犯罪模式，又一部英式小清新。,positive
861,这个真的好很喜欢，绚烂的色彩，悠扬的口哨，我会再看一遍的,positive
862,她没有对牢房里的父亲说再见，因为她知道他们不会再见了。,positive
863,怎么说呢，没看过原著，就觉得这蒙太奇看不明白。,positive
864,和《濑户内海》的结构风格非常相似，两位圣人全程冷笑话&鸡汤，最主要还是日本旅游宣传吧,positive
865,80年代末期的作品，那时候的乌玛瑟曼真漂亮,positive
866,气氛渲染到位，结局上有一点点的意外，细节处理还算细腻,positive
867,这片子需要极大的耐性 导演当时在和老婆闹离婚 于是乎女主吵架吵得我头疼 这片子真的可以删减一部分 ,positive
868,太阳升起，又是浪荡无常的一天，这是失败者的游戏。（成就了最年轻的青龙影帝和一对好基友）,positive
869,细节真的很可爱 那只小奶黑猫超级！可爱！体态可爱到想养一只,positive
870,看着自己最亲的人承受病痛还真是煎熬到死。不过我还是佩服那些选择亲手把亲人送去极乐的人的勇气。,positive
871,笑中带泪的大师之作。片中处处透露出来的老龄晚景，就是我们的明天，就是我啊,positive
872,这个故事告诉我们，贼可以爱上贼，但贵妇却不行～,positive
873,孤立无援的母爱爆发！即使是错误的也值得原谅！,positive
874,这个老头子。。哈哈。。故事没看出深刻，只是觉得挺好玩的。。,positive
875,我建议每一个有志于从医的人，来看看《红胡子》，那是人世疾苦中医生魂的最高典范。,positive
876,陈远良大师的后后现代主义洛神风新浪潮奠基者，膜拜。,positive
877,我觉得它很深刻，很讽刺。但是我还没看透，留一星给自己。,positive
878,悬念设置不错，就是演员除了袁咏仪都感觉差了那么一点点火候,positive
879,小清新，女主挺好看的，哭死我了····没想到这么老套的故事也有看点···,positive
880,八十年代吉光片羽的映像，八十年代，前现代与现代的过度年代，留下一长串回不去的伤感,positive
881,人为什么活着？ 活着有意思吗？ 什么是真正的快乐？ ,positive
882,挺好的，虽然外人眼里混得不咋的，却还是那么开心，因为有友情，有温暖，有快乐,positive
883,不知为何偏偏记住无关的话语“她上了毒瘾，我上了她瘾”。,positive
884,有些段落非常精彩，但整体是很有距离感的，却正暗合了影片讽刺的主题,positive
885,我觉得“处”是非常深刻的，虽然没有看出这部电影好在哪里，但有必要去用心体会。,positive
886,竟然会喜欢这样的片子，“我只想带她去喝杯咖啡”,positive
887,报复一个伤害女人的男人的最好方法，就是把他也变成女人。,positive
888,即便有一天，你记起了当初的承诺，也请把我忘了。,positive
889,看完后买了一件长纱罩一套水溶笔一本素描纸,positive
890,姜文、徐帆、陈佩斯的声音真不错！剧情也很有趣，和平年代我们不需要超人的设定十分讽刺有趣,positive
891,“将军拔剑南天起，我做长风绕战旗”——怎奈七尺之躯，已许国，难再许卿！,positive
892,红衣红鞋的萝莉，心智纯净的少年，一切很美好,positive
893,凯凯王的蓝毛哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,positive
894,这片没出现在各种华语十佳五十佳百佳的榜单里 简直不可思议,positive
895,电影本身很一般 但我看了几遍 每次看都会被感动,positive
896,表姐演技值得奥斯卡 但是剧本太坑爹 跌宕起伏突兀的仿佛过家家····,positive
897,影片的结局太虚幻，少了那么些真实性。看到郭采洁回到原先小森女的感觉，还不错。,positive
898,色彩饱满，非洲口音萌萌哒，结尾那个无厘头的终点根本不是终点好吗！,positive
899,太爆笑了!!! 也可看見日本搞笑藝人心酸的縮影~,positive
900,！！！小时候干嘛看这么多恐怖的东西啊！！,positive
901,是因为女主的美丽还是男主的可爱？总之，这部剧让我体验到了心动的感觉。里面的音乐也好动人！,positive
902,浪子回头金不换，能让浪子回头的是一个温暖的家。,positive
903,3.5/5 故事性差了一点，音乐本身不错，看多了美国动画，欧洲动画总觉得让人耳目一新。 ,positive
904,总有那么一些小众的电影 惊艳了时光 历久弥坚,positive
905,真有这样的游戏我还蛮敢玩的，来呀，互相伤害啊。 看了一下上映日期在居然情人节前夕……,positive
906,"一段横跨了3个世纪,5个国家,包括中国的音乐传奇.",positive
907,文学老师推荐说这个版本最接近原著，喜欢美丽正义坚强的苔丝~,positive
908,感情真实不做作，小孩子想法很多，成熟又不世故，三观比可悲的大人有意思多了,positive
909,每次看阿莫多瓦的电影我都觉得他是个天才加变态，当然，是我喜欢的那种变态。,positive
910,深深的感情，纯真的吻，问问自己，迷失多少个青年时代的梦,positive
911,拉博夫的身高让他只能演小弟啊，后半部分完全是他的演出时间，很棒。,positive
912,张静初就是适合演疯子，智障，瘾君子，小三这类边缘,positive
913,可惜我是20多年后看的，感觉应该没有80年代人看的兴奋,positive
914,哪怕放在现在过了20多年看，里面对新闻业的讽刺依然适用啊,positive
915,冷静，流畅，严密，精巧，没一丝做作，堪称经典。,positive
916,画面感很强，喜欢范爷和孙爷，都是气质型^_^,positive
917,世事沉浮，聚时欢，离时伤。一生彷徨，梦醒时分，已然领悟，命运无常。,positive
918,无聊，想的太简单了，独裁者嗯霸气一点都没有，比如说为了最终胜利，死一半人又咋样,positive
919,爱情童话。高颜值。设定也是少女心。比起德国版，这个真的是童话啦。砰砰砰,positive
920,生猛深情温柔又残忍。英伦出品，凯特出演，哈代原著，英俊男猪。岂止佳品。,positive
921,为祖国而牺牲小家的女子，剧情普通，但演绎极好。,positive
922,什么时候中国内地也有这样出彩的警匪片呢，以前的香港警匪片也挺好看，但是最近几年比较少了,positive
923,如果不是他的题材还有原声，我会选择一星......,positive
924,信息量巨大，一个钟头的片子所使用的旁白比其他两个钟头片子的台词还多，镜头也比正常的片子镜头要多出很多,positive
925,能不能让他们都再活久一点，能不能让他们早些相爱......这样的结局太悲了。,positive
926,1颗星给杨林，一颗星給高捷，2颗星给音乐，超好听,positive
927,啊啊啊啊啊啊啊啊我也要漫天的汉堡啊！！！！,positive
928,所有的一切不过只是一场电视真人秀 看完 散场 因为再惨烈 都不过是别人的人生,positive
929,刚上映就去看了，很好笑哈哈哈哈哈哈，朋友说这差不多是个喜剧片,positive
930,个位数的年纪时，看过最大气最有想象力的电影,positive
931,"你好好睡,我好好读书.等你醒了我们聊柏拉图.",positive
932,每到夏天就会想起这部电影，好喜欢那样的夏天，什么时候可以去实现？,positive
933,很久以前 在一辆长途客车上看的 至今还是印象深刻 补遗,positive
934,我总想遇到一个如此夸张的她，却总怕麻烦怠慢。,positive
935,多年前看的，觉得很好看，不过不知现在再看，还会不会觉得好看。,positive
936,挺喜欢黄真真的。电影中的若干情节跳跃，会让一部分观众看不懂，但一定还是会有人感同身受。,positive
937,我喜欢保龄球道上那场戏！我想跳舞，不想被你看见。,positive
938,对于一直看汤姆和杰瑞的粉丝来说，是一种怀念，太怀念。,positive
939,“十里洋场霓虹灯光闪闪亮，大饼油条混沌豆浆喷喷香 ……”再听到这首主题曲时我居然想哭……,positive
940,不喜欢话痨可是所谈论的东西既不是揭露也不是建构。那是什么呢。如果我跟你说我只是发发牢骚你会听吗。,positive
941,前面大半真得非常有力 后面流俗 结尾字幕都15分钟 看来导演真是抗不住了,positive
942,侯麦的电影每一帧都好像油画！所有人物的行为模式和相处方式都好妙！,positive
943,土耳其大牛锡兰，2006年嘎纳费比西国际影评人奖,positive
944,他们真的只是想有人陪陪他们，让他们不要那么孤独，要求并不高，为什么我们不能做到！？,positive
945,杨的处女作，已露锋芒。可窥视其后作品的一条主线，人物心理百态。,positive
946,三星半，为冲突而冲突，太刻意了，简直都不像韩国片了。,positive
947,松顿的成名作，剧本卖了上千万。多亏了鲍勃和哈维两兄弟,positive
948,《喊山》宣传片看起来真的不错，国产良心剧作。上影节的获奖作品，值得一看。,positive
949,就像一个人遇到一个好的老师，一个人有这样的幸运，便是一辈子的幸运,positive
950,非常好的法国小制作，结尾处老汤姆那首歌把我感动的屁滚尿流,positive
951,剧本的双重反转也出色，只可惜演员的演技上线,positive
952,为什么那时候的车戏看起来那么逼真，现在电视剧里车上的玻璃外面明显是贴的纸,positive
953,不喜欢女主角，觉得她的表情很奇怪，终于知道这个皮特兔的由来了,positive
954,打不完的子弹，打不死的人，可是却那么经典，那么好看。少时“男人”对枪对暴力的心态的初级认识。,positive
955,圣诞小镇好美，处处洋溢着少女心！剧情很有卑鄙的我的影子，电影细节满分！,positive
956,韩国黑帮片能拍成这样，审查制度的开放功不可没啊。,positive
957,这个似病态又变态的社会，缺失了太多东西，邪恶的笑脸背后是一颗脆弱的心~,positive
958,扎实，完整，血腥的犯罪片。女孩子还是别看了。,positive
959,隐形最深是刘德华饮毒酒那一幕，早知是死，万死不辞。,positive
960,2008；女猪后来咋没音儿了捏？要颜有颜 要身段有身段 口惜！,positive
961,很感人，自己孩子被拐，郝蕾和黄渤演绎的很到位，最可悲的就是赵薇的那个角色了，真的好可怜啊。,positive
962,走到世界尽头，逃避的只有家。我的第一部小津，仰拍的固定镜头，真实地有些残酷的不完整的家庭。,positive
963,奥黛丽赫本少有的沉静 看完甜姐儿过来 反差好大 演技有进步了,positive
964,这无限具体的影像却给出了非常奇妙广袤的空间感，看完之后做了无法言说的怪梦。,positive
965,好色却又专一，胆小却又勇敢，冲动却又冷静，山鸡，赵山河。,positive
966,可以说是非常史诗了，一个人的命运啊，当然要靠自我奋斗，但是也要考虑到历史的进程,positive
967,看标题好文艺，谁知内容多逗比╮(╯▽╰)╭人设画风好赞！,positive
968,缺乏沟通，不仅两个相爱的人错过，四个人的人生也发生改变。,positive
969,画面精美，伦理、宗教、社会冲突都有表现，还是很不错的！,positive
970,在中国早期电影史中绝对算是气质诡谲的异数。片头字幕浪淘沙，荒岛绝地的推拉横移镜头相结合。,positive
971,真的很不错，让人想起平民窟的百万富翁，是一部没有失败者的励志电影，结局很好，很圆满！,positive
972,我们把生命驻足的地方搞得一团糟，只能在长途的漫步中期待美好。,positive
973,"半夜和姨媽表弟一起看,電影還是大家一起看才好看.藍邱好厲害,兩個朋友是阿傻中的阿傻,但是好可愛!",positive
974,真实的日本，看过的人都不想去日本了吧，这宣传片啊，哈哈！,positive
975,风趣幽默，美式搞笑，雪景漂亮，故事一般，狗狗都很萌，很可爱。,positive
976,台湾的黄金时代，一开始对柯一正真是恨的不得了。还好最后女人的命运由自己选择。,positive
977,就像很多外国佬失恋的时候喜欢一遍又一遍看辣身舞一样，我觉得丧的时候就看上一遍这个。。。,positive
